Your search parameters are:
catalog=ANSS
start_time=1989/10/18,00:00:00
end_time=1989/10/25,00:00:00
minimum_magnitude=2.0
maximum_magnitude=10
event_type=E
DateTime,Latitude,Longitude,Depth,Magnitude,MagType,NbStations,Gap,Distance,RMS,Source,EventID
1989/10/18 04:35:25.59,37.0295,-121.7368,-0.29,2.19,Md,13,84,8,0.08,NC,257892
1989/10/18 04:37:16.49,36.9570,-121.7120,13.71,2.37,Md,21,74,2,0.06,NC,257894
1989/10/18 04:37:52.86,37.1742,-122.0073,9.54,2.65,Md,26,52,2,0.07,NC,257895
1989/10/18 04:38:38.98,36.9542,-121.6783,6.18,2.15,Md,21,97,1,0.06,NC,257896
1989/10/18 04:39:56.43,37.1078,-121.8423,3.86,2.10,Md,16,78,1,0.05,NC,257897
1989/10/18 04:40:20.49,37.1757,-122.0558,12.95,2.37,Md,16,64,3,0.05,NC,257898
1989/10/18 04:41:36.77,37.1572,-121.9775,8.23,2.56,Md,15,81,4,0.05,NC,257901
1989/10/18 04:42:30.54,37.0667,-121.8143,6.95,2.93,Md,16,71,2,0.05,NC,257902
1989/10/18 04:43:12.16,37.0490,-121.7845,6.14,2.77,Md,15,69,2,0.06,NC,257903
1989/10/18 04:44:00.66,37.0800,-121.8043,8.34,2.01,Md,16,109,3,0.05,NC,257904
1989/10/18 04:46:12.83,37.1840,-121.9738,2.69,2.42,Md,13,88,2,0.03,NC,257906
1989/10/18 04:50:11.14,37.1170,-121.8905,8.45,2.51,Md,30,45,5,0.07,NC,258990
1989/10/18 04:50:26.81,37.1707,-122.0102,10.35,4.30,ML,46,59,2,0.06,NC,10090130
1989/10/18 04:54:11.31,36.9813,-121.7252,13.36,2.63,Md,37,81,4,0.06,NC,258866
1989/10/18 04:56:49.17,36.9913,-121.7308,10.78,2.35,Md,34,82,5,0.06,NC,258869
1989/10/18 04:57:24.73,37.1842,-121.9833,7.83,2.44,Md,24,52,2,0.14,NC,258898
1989/10/18 04:57:51.18,37.1128,-121.8595,3.01,2.65,Md,16,129,2,0.06,NC,258871
1989/10/18 04:59:23.43,37.0033,-121.7015,1.28,2.41,Md,18,230,17,0.15,NC,258873
1989/10/18 05:06:44.46,36.9765,-121.6983,4.72,2.74,Md,12,238,19,0.06,NC,258879
1989/10/18 05:07:44.29,37.1020,-121.9660,14.88,2.04,Md,26,128,8,0.07,NC,258880
1989/10/18 05:09:33.58,37.0370,-121.7945,10.48,3.00,ML,14,212,15,0.05,NC,10090450
1989/10/18 05:11:49.79,37.0517,-121.7790,8.91,2.83,Md,24,215,8,0.06,NC,258881
1989/10/18 05:13:14.07,37.0432,-121.7928,3.34,2.21,Md,17,235,8,0.09,NC,258882
1989/10/18 05:18:34.06,37.0235,-121.8443,17.23,4.20,ML,34,212,10,0.08,NC,10090129
1989/10/18 05:20:08.22,37.0950,-121.8968,9.89,2.43,Md,17,205,6,0.11,NC,259540
1989/10/18 05:22:41.45,37.0325,-121.7738,8.48,2.49,Md,29,214,10,0.05,NC,259542
1989/10/18 05:34:26.84,37.1172,-121.8785,1.98,2.26,Md,14,120,4,0.05,NC,259550
1989/10/18 05:37:42.96,37.1383,-121.9827,12.83,2.24,Md,32,69,5,0.06,NC,10090478
1989/10/18 05:38:01.92,37.1345,-122.0457,17.93,3.20,ML,29,121,4,0.09,NC,10090459
1989/10/18 05:38:54.29,37.1288,-121.9065,6.67,2.31,Md,14,100,5,0.03,NC,259552
1989/10/18 05:40:41.11,37.1095,-121.8672,3.02,2.15,Md,22,138,3,0.04,NC,259554
1989/10/18 05:41:29.99,37.0148,-121.7460,8.41,2.29,Md,21,180,13,0.05,NC,259555
1989/10/18 05:44:02.78,37.1253,-121.9212,6.55,2.67,Md,29,100,5,0.07,NC,259557
1989/10/18 05:45:51.30,36.9765,-121.7433,14.38,2.12,Md,17,200,17,0.04,NC,259559
1989/10/18 05:49:40.47,37.0523,-121.8100,5.11,2.80,Md,21,204,7,0.03,NC,10090460
1989/10/18 05:52:31.47,37.0618,-121.9165,16.03,2.20,Md,28,181,5,0.08,NC,259789
1989/10/18 05:57:46.80,31.4200,-116.9300,6.00,3.10,Unk,3,,,0.00,PAS,198910184069
1989/10/18 05:58:05.67,36.9893,-121.7163,12.39,2.54,Md,25,124,17,0.30,NC,259785
1989/10/18 05:59:13.02,37.1047,-121.8648,5.71,2.65,Md,28,152,3,0.06,NC,10090461
1989/10/18 05:59:28.90,37.1160,-121.8465,3.46,2.78,Md,11,148,1,0.04,NC,10090479
1989/10/18 06:01:37.21,37.0245,-121.7840,2.27,2.46,Md,22,233,10,0.07,NC,259768
1989/10/18 06:02:53.60,37.0420,-121.7975,4.43,2.72,Md,24,209,8,0.08,NC,259770
1989/10/18 06:03:45.60,37.0083,-121.7048,3.90,3.11,Md,20,238,16,0.04,NC,259771
1989/10/18 06:05:04.75,37.1792,-121.9722,0.72,2.07,Md,9,147,3,0.10,NC,259995
1989/10/18 06:11:52.91,37.1965,-122.0425,11.63,2.19,Md,9,86,4,0.04,NC,145692
1989/10/18 06:17:58.90,37.1882,-121.9723,2.94,2.37,Md,19,124,2,0.08,NC,10090462
1989/10/18 06:22:09.34,37.0480,-121.7015,2.10,2.25,Md,17,243,14,0.08,NC,259940
1989/10/18 06:25:49.32,37.1360,-121.9800,12.60,2.49,Md,30,71,5,0.07,NC,259947
1989/10/18 06:26:35.23,37.0507,-121.8252,10.52,2.00,Md,22,217,7,0.06,NC,259948
1989/10/18 06:27:13.25,37.0508,-121.8153,24.30,3.10,ML,13,220,7,0.30,NC,259949
1989/10/18 06:29:24.47,37.1152,-121.8583,4.03,3.00,ML,21,122,2,0.09,NC,259950
1989/10/18 06:34:06.18,59.8808,-150.7058,29.26,2.80,ML,23,,,0.40,AK,
1989/10/18 06:34:49.87,36.9587,-121.7058,12.86,3.00,ML,7,295,20,0.01,NC,259954
1989/10/18 06:39:10.12,36.9615,-121.6922,9.02,4.30,ML,15,261,21,0.04,NC,259958
1989/10/18 06:44:56.26,37.1762,-121.9857,7.69,3.60,ML,36,55,3,0.06,NC,10090264
1989/10/18 06:46:15.79,43.9100,7.4540,10.00,2.50,Unk,25,,,0.77,NEI,198910184078
1989/10/18 06:46:44.42,37.0493,-121.8075,5.19,3.10,ML,17,206,7,0.02,NC,10090265
1989/10/18 06:47:39.18,37.1382,-121.9740,11.47,2.22,Md,26,72,5,0.11,NC,261405
1989/10/18 06:51:04.22,-57.3330,-26.8410,33.00,4.60,Mb,11,,,0.97,NEI,198910184080
1989/10/18 06:51:52.11,37.1242,-122.0607,9.05,2.09,Md,11,98,5,0.02,NC,145626
1989/10/18 06:52:59.90,36.9117,-121.6498,6.31,2.22,Md,17,274,27,0.05,NC,145643
1989/10/18 06:57:07.96,37.0292,-121.7428,5.87,2.42,Md,18,219,12,0.06,NC,145648
1989/10/18 06:59:23.57,37.1963,-122.0520,14.33,2.56,Md,29,55,4,0.08,NC,145644
1989/10/18 07:01:26.23,37.1183,-121.9057,7.51,2.03,Md,10,112,6,0.02,NC,145645
1989/10/18 07:08:22.78,37.0508,-121.8017,4.04,2.30,Md,21,221,7,0.10,NC,145660
1989/10/18 07:09:43.53,37.1325,-121.8985,3.34,2.86,Md,30,56,5,0.08,NC,145659
1989/10/18 07:14:49.15,37.1310,-121.9010,2.18,2.71,Md,28,98,5,0.08,NC,145657
1989/10/18 07:16:23.51,37.1293,-121.9000,-0.45,2.53,Md,15,99,5,0.12,NC,145658
1989/10/18 07:29:29.31,37.1865,-121.9008,27.52,2.27,Md,17,104,3,0.62,NC,261417
1989/10/18 07:39:24.53,37.1017,-121.9225,9.86,3.10,ML,38,126,8,0.08,NC,145691
1989/10/18 07:41:44.79,33.2510,-116.6740,6.17,2.44,Mc,20,,,0.10,CI,1044268
1989/10/18 07:44:00.95,36.9715,-121.7243,13.96,2.91,Md,31,238,18,0.11,NC,145693
1989/10/18 07:52:31.50,37.2013,-122.0575,14.14,2.75,Md,38,52,5,0.07,NC,10090463
1989/10/18 07:55:30.52,37.0950,-121.8728,6.40,2.22,Md,24,168,4,0.06,NC,261425
1989/10/18 08:04:41.29,37.1137,-121.9262,10.15,2.58,Md,32,110,6,0.07,NC,261427
1989/10/18 08:14:49.43,37.1465,-121.9310,3.27,2.41,Md,19,80,3,0.05,NC,261430
1989/10/18 08:17:15.72,37.1910,-121.9900,6.36,2.27,Md,31,49,1,0.06,NC,261595
1989/10/18 08:18:35.11,39.1372,-110.8678,6.42,2.35,Mc,14,119,22,0.30,UU,
1989/10/18 08:26:57.06,37.1762,-121.9825,7.83,2.02,Md,26,55,3,0.08,NC,261604
1989/10/18 08:27:43.15,36.9765,-121.7443,14.58,2.43,Md,26,75,5,0.05,NC,261669
1989/10/18 08:41:03.38,37.0398,-121.8143,10.48,3.00,ML,56,66,1,0.08,NC,10090465
1989/10/18 08:42:05.81,37.1765,-121.9842,9.50,2.28,Md,43,55,3,0.08,NC,261600
1989/10/18 08:54:58.88,37.1338,-121.9285,3.95,2.28,Md,38,52,4,0.07,NC,10090467
1989/10/18 09:00:44.25,36.9788,-121.7060,9.85,2.43,Md,50,70,3,0.06,NC,261614
1989/10/18 09:04:38.07,37.1125,-121.8538,4.18,2.56,Md,48,45,2,0.08,NC,261615
1989/10/18 09:05:52.15,37.1808,-121.9968,10.07,2.07,Md,51,45,2,0.16,NC,261616
1989/10/18 09:11:26.84,37.1773,-121.9738,6.62,2.11,Md,46,54,3,0.07,NC,261618
1989/10/18 09:21:15.49,37.0598,-121.9052,15.82,2.27,Md,42,103,6,0.08,NC,261623
1989/10/18 09:21:44.12,36.9772,-121.7310,12.64,2.18,Md,40,69,4,0.07,NC,261624
1989/10/18 09:26:38.39,37.1777,-121.9810,8.08,2.49,Md,47,54,3,0.08,NC,261625
1989/10/18 09:33:41.22,37.1728,-121.9920,7.91,3.40,ML,63,58,3,0.07,NC,261627
1989/10/18 09:36:42.16,37.0810,-121.9502,16.45,2.00,Md,29,61,5,0.07,NC,261630
1989/10/18 09:39:01.59,37.0268,-121.7412,5.36,2.58,Md,51,64,7,0.09,NC,261631
1989/10/18 09:43:38.76,37.0487,-121.7842,6.57,2.32,Md,39,34,2,0.11,NC,261632
1989/10/18 09:45:35.95,37.0083,-121.7597,10.56,3.20,ML,60,45,6,0.06,NC,261671
1989/10/18 09:50:09.11,37.1080,-121.8678,2.62,2.98,Md,53,44,3,0.11,NC,261672
1989/10/18 09:54:52.78,37.1412,-121.9490,8.73,2.33,Md,31,56,3,0.08,NC,261673
1989/10/18 10:02:15.57,37.1542,-121.9288,3.63,2.06,Md,30,50,2,0.11,NC,261675
1989/10/18 10:06:44.72,36.9577,-121.6998,11.72,2.05,Md,40,72,1,0.07,NC,261692
1989/10/18 10:12:27.63,36.9775,-121.7422,14.68,2.05,Md,49,70,5,0.05,NC,10090482
1989/10/18 10:22:04.65,37.0330,-121.7903,10.56,4.40,ML,60,26,3,0.09,NC,10090140
1989/10/18 10:27:49.65,37.0077,-121.7972,15.00,2.05,Md,26,59,2,0.07,NC,261683
1989/10/18 10:30:23.22,37.0605,-121.8070,4.36,2.28,Md,19,59,1,0.09,NC,261685
1989/10/18 10:31:45.26,37.0010,-121.6705,2.96,2.16,Md,14,104,6,0.06,NC,261686
1989/10/18 10:31:56.51,37.0613,-121.9208,20.03,3.01,Md,14,97,5,0.09,NC,261764
1989/10/18 10:36:45.83,36.9822,-121.8197,13.00,2.28,Md,39,56,1,0.09,NC,261688
1989/10/18 10:40:50.61,37.0720,-121.8537,5.57,2.51,Md,36,59,4,0.12,NC,261689
1989/10/18 10:40:58.55,14.6440,-45.2040,10.00,5.00,Mb,67,,,0.74,NEI,198910184089
1989/10/18 10:41:43.66,14.5040,-45.2250,10.00,5.20,Mb,64,,,1.05,NEI,198910184090
1989/10/18 10:48:14.06,37.1115,-121.8558,4.10,3.09,Md,51,45,2,0.08,NC,10090469
1989/10/18 10:49:50.98,36.9918,-121.7442,13.83,2.18,Md,44,59,6,0.04,NC,261754
1989/10/18 10:53:48.23,14.5830,-44.9280,10.00,5.10,Mb,73,,,1.04,NEI,198910184092
1989/10/18 11:01:08.98,37.1047,-121.8600,4.73,3.20,ML,52,46,2,0.09,NC,261760
1989/10/18 11:03:36.38,37.1740,-121.9877,8.99,2.73,Md,51,57,3,0.08,NC,261761
1989/10/18 11:10:41.47,37.1627,-121.9878,9.13,2.54,Md,31,60,4,0.06,NC,261762
1989/10/18 11:10:49.38,37.0255,-121.8795,27.62,2.37,Md,6,142,10,0.03,NC,261763
1989/10/18 11:14:50.30,36.8638,-121.5928,6.76,3.17,Md,36,65,2,0.06,NC,10090470
1989/10/18 11:15:26.65,37.1888,-121.9780,2.98,2.83,Md,25,43,2,0.05,NC,10090496
1989/10/18 11:24:46.83,37.1132,-121.8632,4.58,2.52,Md,30,58,3,0.06,NC,10090471
1989/10/18 11:28:56.81,37.0228,-121.8250,15.70,2.38,Md,44,73,1,0.05,NC,261775
1989/10/18 11:30:49.30,37.0075,-121.8043,16.71,2.97,Md,44,57,2,0.08,NC,261776
1989/10/18 11:33:48.05,36.9597,-121.5873,5.28,3.40,ML,42,125,7,0.09,NC,261779
1989/10/18 11:40:50.22,-10.1550,161.0630,45.40,6.10,Mb,287,,,1.09,NEI,198910184098
1989/10/18 11:41:02.00,37.1578,-121.9767,9.41,2.51,Md,47,58,4,0.07,NC,261781
1989/10/18 11:42:02.70,37.0172,-121.7340,5.41,2.63,Md,39,44,8,0.07,NC,261782
1989/10/18 11:43:20.84,37.1847,-121.9853,7.55,2.22,Md,37,45,2,0.08,NC,261783
1989/10/18 11:49:52.71,37.1933,-122.0540,15.16,2.43,Md,36,56,4,0.07,NC,262053
1989/10/18 11:51:04.46,37.0262,-121.7440,5.31,3.18,Md,39,76,6,0.08,NC,262054
1989/10/18 11:55:21.33,37.1123,-121.8612,2.34,2.65,Md,14,61,2,0.06,NC,262191
1989/10/18 12:01:16.48,37.0050,-121.7008,2.87,2.24,Md,28,100,6,0.14,NC,262079
1989/10/18 12:05:20.20,37.2263,-122.0038,7.70,2.22,Md,26,51,3,0.07,NC,262080
1989/10/18 12:07:56.14,36.9607,-121.7203,13.81,2.11,Md,28,75,2,0.08,NC,262093
1989/10/18 12:10:02.71,37.2263,-122.0042,7.94,2.79,Md,39,39,3,0.07,NC,262095
1989/10/18 12:22:36.55,37.1048,-121.8593,6.11,2.02,Md,27,50,2,0.06,NC,262322
1989/10/18 12:24:23.97,37.0742,-121.9017,11.32,3.10,ML,47,57,7,0.09,NC,262325
1989/10/18 12:34:19.88,37.1190,-121.8588,4.06,3.40,ML,49,47,2,0.08,NC,262349
1989/10/18 12:35:16.96,-10.1830,161.1130,69.20,5.40,Mb,123,,,0.90,NEI,198910184104
1989/10/18 12:55:38.20,43.2550,5.2360,10.00,2.60,Unk,14,,,0.90,NEI,198910184105
1989/10/18 13:01:02.29,49.9130,18.4410,10.00,3.00,Unk,9,,,0.46,NEI,198910184106
1989/10/18 13:01:06.46,37.0040,-121.7930,15.43,2.01,Md,17,75,10,0.04,NC,1166787
1989/10/18 13:04:02.37,40.6200,24.1340,11.50,3.80,Unk,47,,,1.27,NEI,198910184107
1989/10/18 13:06:47.80,14.6030,-45.0680,10.00,5.20,Mb,141,,,0.98,NEI,198910184108
1989/10/18 13:18:07.78,37.1057,-121.9445,1.74,2.02,Md,11,88,7,0.08,NC,10090502
1989/10/18 13:29:34.28,36.9832,-121.7220,10.66,2.01,Md,33,72,4,0.07,NC,263119
1989/10/18 13:32:57.27,37.0460,-121.8160,10.56,2.84,Md,42,66,7,0.05,NC,10090539
1989/10/18 13:43:20.49,37.2732,-122.0665,5.24,2.78,Md,29,37,7,0.08,NC,10090540
1989/10/18 13:43:46.74,37.1147,-121.9208,8.13,2.08,Md,12,51,6,0.05,NC,10090562
1989/10/18 14:01:27.27,35.4500,24.7850,33.00,4.00,Mb,6,,,1.67,NEI,198910184110
1989/10/18 14:04:57.75,36.9928,-121.7688,14.62,2.57,Md,51,75,8,0.06,NC,10090981
1989/10/18 14:17:20.62,36.9890,-121.6382,2.45,2.27,Md,39,48,6,0.06,NC,10090983
1989/10/18 14:20:19.78,37.1710,-121.9988,9.91,2.19,Md,32,59,3,0.07,NC,1166802
1989/10/18 14:22:04.22,37.1643,-121.9910,9.36,2.23,Md,33,60,3,0.08,NC,1166803
1989/10/18 14:25:00.35,37.1745,-121.9987,8.69,2.73,Md,46,55,3,0.07,NC,10090987
1989/10/18 14:27:24.14,36.9208,-121.6682,10.64,2.09,Md,47,72,1,0.07,NC,10090989
1989/10/18 14:32:09.78,36.9697,-121.7282,0.44,2.04,Md,16,125,3,0.53,NC,10090994
1989/10/18 14:53:17.85,37.1820,-121.9737,2.39,2.42,Md,16,89,3,0.06,NC,10091015
1989/10/18 14:57:22.47,39.8930,113.8840,10.00,5.10,Mb,125,,,1.27,NEI,198910184111
1989/10/18 15:00:42.56,37.1777,-122.0002,9.60,2.49,Md,52,49,3,0.07,NC,10091032
1989/10/18 15:08:18.17,37.0573,-121.8518,11.58,2.09,Md,38,64,6,0.05,NC,10091035
1989/10/18 15:15:28.98,39.8600,114.1000,10.00,3.70,Unk,4,,,0.48,NEI,198910184112
1989/10/18 15:16:39.99,37.1180,-121.8738,2.12,2.60,Md,36,47,4,0.08,NC,10091037
1989/10/18 15:19:19.42,33.0020,-117.8480,5.81,2.73,Mc,15,,,0.35,CI,1044312
1989/10/18 15:32:19.00,7.7520,-50.8440,10.00,4.60,Mb,18,,,1.10,NEI,198910184113
1989/10/18 15:33:15.09,36.8160,-121.5345,5.72,2.76,Md,43,41,3,0.06,NC,10091058
1989/10/18 15:34:12.63,36.9843,-121.7322,10.30,2.00,Md,32,72,5,0.06,NC,10091060
1989/10/18 15:41:39.75,39.8510,113.8620,10.00,3.60,Unk,5,,,1.76,NEI,198910184115
1989/10/18 16:00:41.71,37.0740,-121.8763,11.04,2.05,Md,43,58,5,0.09,NC,10091056
1989/10/18 16:03:54.57,37.0498,-121.7907,9.09,2.23,Md,32,82,8,0.16,NC,10091057
1989/10/18 16:17:28.60,38.7647,-119.5138,0.04,2.50,Mc,14,132,16,0.10,NN,
1989/10/18 16:19:02.83,-18.0160,-176.3280,208.30,5.40,Mb,151,,,1.32,NEI,198910184116
1989/10/18 16:26:16.41,37.1930,-122.0622,14.23,2.14,Md,28,104,4,0.08,NC,10091082
1989/10/18 16:29:28.90,38.3833,-122.6263,5.14,2.14,Md,24,44,3,0.09,NC,10091084
1989/10/18 16:35:46.40,43.1510,12.9200,10.00,2.50,Unk,6,,,1.19,NEI,198910184117
1989/10/18 16:38:31.12,37.0038,-121.7095,1.98,2.08,Md,23,100,6,0.05,NC,10091096
1989/10/18 16:44:54.30,37.6733,-121.8443,7.27,2.05,Md,30,39,6,0.07,NC,10091099
1989/10/18 16:45:11.34,37.0445,-121.8002,6.35,2.11,Md,17,79,8,0.07,NC,10091081
1989/10/18 16:51:16.94,37.0438,-121.7883,4.90,3.10,ML,38,69,8,0.09,NC,1166822
1989/10/18 16:52:55.55,39.9000,113.8760,10.00,4.20,Unk,8,,,1.44,NEI,198910184119
1989/10/18 16:55:11.89,37.1157,-121.9907,19.84,2.59,Md,23,73,6,0.16,NC,1166825
1989/10/18 16:55:45.99,37.0790,-121.7977,8.19,2.49,Md,35,74,5,0.11,NC,1166826
1989/10/18 16:56:27.80,7.3750,127.0550,75.60,4.80,Mb,38,,,1.37,NEI,198910184121
1989/10/18 16:58:01.60,37.0315,-121.8102,2.35,3.50,ML,38,142,24,0.19,NC,1166827
1989/10/18 17:01:25.61,37.1620,-121.9975,12.58,2.42,Md,42,61,3,0.07,NC,10091117
1989/10/18 17:01:34.98,39.9850,113.9900,10.50,5.20,Mb,153,,,1.18,NEI,198910184123
1989/10/18 17:03:28.64,37.1427,-121.9797,12.61,2.26,Md,45,63,5,0.06,NC,10091115
1989/10/18 17:11:11.03,37.1648,-121.9950,10.91,2.41,Md,47,60,3,0.07,NC,20091133
1989/10/18 17:11:20.80,39.9220,113.8720,11.80,4.70,Mb,24,,,1.42,NEI,198910184124
1989/10/18 17:11:49.97,37.1083,-121.9702,15.56,2.11,Md,40,67,8,0.07,NC,20091139
1989/10/18 17:12:46.00,37.1087,-121.9697,15.42,2.13,Md,41,66,8,0.06,NC,20091140
1989/10/18 17:14:06.40,37.1528,-121.9668,4.89,2.94,Md,51,58,4,0.08,NC,20091141
1989/10/18 17:25:45.70,37.0368,-121.7545,5.27,2.37,Md,37,77,11,0.06,NC,20091202
1989/10/18 17:26:26.11,39.9140,113.8490,10.00,4.50,Unk,10,,,1.54,NEI,198910184126
1989/10/18 17:29:43.08,37.0383,-121.7495,4.59,2.83,Md,47,79,11,0.10,NC,20091203
1989/10/18 17:30:12.47,51.2590,179.0820,33.00,4.90,Mb,57,,,0.99,NEI,198910184127
1989/10/18 17:31:05.22,36.8527,-121.3047,7.27,2.68,Md,34,175,25,0.04,NC,20091213
1989/10/18 17:36:36.54,36.8540,-121.3065,6.81,2.15,Md,14,194,25,0.03,NC,20091215
1989/10/18 17:39:41.38,37.0378,-121.7567,5.38,2.57,Md,37,76,11,0.06,NC,20091209
1989/10/18 18:01:03.41,36.9483,-121.6768,6.26,3.80,ML,46,107,2,0.08,NC,20091225
1989/10/18 18:06:57.98,36.9437,-121.6718,6.25,3.50,ML,45,111,2,0.07,NC,20091226
1989/10/18 18:07:56.18,38.4105,-122.5237,-0.31,2.53,Md,12,184,8,0.26,NC,1166831
1989/10/18 18:20:21.67,19.4372,-154.9720,3.51,2.00,Md,9,337,32,0.30,HV,466
1989/10/18 18:20:47.61,40.0460,113.9270,10.70,5.40,Mb,224,,,1.22,NEI,198910184130
1989/10/18 18:34:44.39,37.1735,-121.9748,8.66,2.37,Md,43,54,3,0.06,NC,20091240
1989/10/18 18:41:24.33,2.0860,126.5790,53.40,5.20,Mb,116,,,1.23,NEI,198910184131
1989/10/18 18:57:44.94,37.1395,-121.9777,13.07,2.07,Md,45,63,5,0.06,NC,20091247
1989/10/18 19:13:56.25,19.0000,-67.3600,46.40,3.60,Md,8,311,70,0.34,PR,
1989/10/18 19:17:39.89,44.3200,7.2890,10.00,2.00,Unk,6,,,0.34,NEI,198910184133
1989/10/18 19:18:22.37,37.1763,-121.9848,8.69,2.16,Md,45,55,3,0.07,NC,20091257
1989/10/18 19:21:00.61,36.8540,-121.5767,6.53,2.07,Md,20,139,6,0.08,NC,20091258
1989/10/18 19:29:26.80,37.1173,-121.8777,2.63,2.14,Md,21,68,4,0.13,NC,20091263
1989/10/18 19:37:51.14,39.9550,113.9120,10.00,3.40,Unk,4,,,1.40,NEI,198910184134
1989/10/18 19:47:12.15,37.6240,21.7030,33.00,3.90,Mb,15,,,1.39,NEI,198910184135
1989/10/18 19:47:39.01,37.1242,-121.9077,9.40,3.20,ML,62,49,5,0.07,NC,20091268
1989/10/18 19:48:28.88,32.7410,-115.5100,14.88,2.19,Mc,15,,,0.20,CI,140149
1989/10/18 19:58:38.18,10.3400,126.0570,33.00,4.80,Mb,16,,,1.24,NEI,198910184137
1989/10/18 20:02:15.31,37.0888,-121.9537,16.02,2.03,Md,43,61,11,0.04,NC,20091274
1989/10/18 20:15:40.87,-15.0110,-70.8080,191.50,4.70,Mb,8,,,0.57,NEI,198910184138
1989/10/18 20:37:12.57,37.0128,-121.7155,4.62,3.30,ML,77,66,5,0.08,NC,20091295
1989/10/18 20:39:38.98,37.1577,-121.9957,11.55,2.86,Md,69,62,3,0.07,NC,20091287
1989/10/18 20:42:07.01,37.0577,-121.8512,11.67,2.56,Md,63,64,6,0.06,NC,20091288
1989/10/18 20:47:08.90,37.0503,-121.7872,6.04,2.35,Md,55,37,2,0.09,NC,20091292
1989/10/18 20:48:24.72,36.8630,-121.5963,6.19,2.81,Md,66,56,2,0.09,NC,20091304
1989/10/18 20:48:47.77,36.9273,-121.6630,7.82,2.45,Md,53,71,0,0.06,NC,20091305
1989/10/18 21:02:02.94,39.9050,113.8520,10.00,4.50,Mb,13,,,1.60,NEI,198910184142
1989/10/18 21:27:20.00,39.8200,-8.7620,10.00,3.80,Unk,23,,,1.49,NEI,198910184143
1989/10/18 21:35:48.06,37.1328,-121.9805,14.37,2.39,Md,45,66,6,0.06,NC,20091319
1989/10/18 21:51:54.43,37.1015,-121.9260,9.76,3.10,ML,55,53,8,0.09,NC,20091324
1989/10/18 21:52:52.98,36.2972,-120.4300,8.69,3.23,Md,37,122,7,0.11,NC,1166862
1989/10/18 21:53:56.80,36.2953,-120.4275,7.76,2.32,Md,14,119,7,0.08,NC,1166863
1989/10/18 22:01:42.09,59.7615,-153.7695,154.31,3.40,ML,22,,,0.17,AK,
1989/10/18 22:13:31.11,37.0390,-121.7945,4.24,2.70,Md,70,52,2,0.08,NC,20091334
1989/10/18 22:19:23.99,37.0405,-121.7930,4.56,2.95,Md,78,52,2,0.08,NC,20091335
1989/10/18 22:36:18.36,-28.4600,62.8400,10.00,4.80,Mb,5,,,0.14,NEI,198910184149
1989/10/18 22:37:13.30,36.9633,-121.7268,14.49,2.34,Md,59,75,3,0.07,NC,20091352
1989/10/18 22:51:47.63,40.9580,22.6980,10.00,2.50,Unk,12,,,0.93,NEI,198910184150
1989/10/18 22:53:40.95,37.0237,-121.7887,10.38,2.11,Md,43,39,3,0.06,NC,20091363
1989/10/18 22:56:52.27,36.9557,-121.7955,18.34,2.19,Md,17,141,12,0.17,NC,20091364
1989/10/18 23:01:00.13,-5.5020,149.6570,137.00,4.40,Mb,5,,,0.37,NEI,198910184152
1989/10/18 23:13:10.10,59.7540,-153.0918,108.84,3.00,ML,19,,,0.25,AK,
1989/10/18 23:13:11.47,37.1322,-121.9788,14.49,2.19,Md,65,65,6,0.08,NC,20091379
1989/10/18 23:23:51.68,-10.6270,124.8870,33.00,4.00,Mb,6,,,1.58,NEI,198910184154
1989/10/18 23:24:57.09,37.1687,-121.9787,9.99,3.20,ML,76,56,4,0.06,NC,20091390
1989/10/18 23:30:09.30,56.3948,-151.9217,0.00,4.50,ML,15,,,0.60,AK,
1989/10/18 23:37:54.64,37.0925,-121.8542,7.68,2.09,Md,27,69,3,0.05,NC,20091394
1989/10/18 23:43:01.24,-21.0890,-11.5290,10.00,4.80,Mb,40,,,0.75,NEI,198910184157
1989/10/19 00:46:01.04,37.0425,-121.7760,1.32,2.53,Md,40,49,3,0.27,NC,20091386
1989/10/19 00:49:33.02,37.1637,-121.9695,9.09,2.35,Md,46,56,3,0.08,NC,20091387
1989/10/19 00:57:23.46,37.0040,-121.7983,16.40,2.62,Md,35,58,3,0.06,NC,10090545
1989/10/19 00:59:21.31,37.0040,-121.7937,15.84,2.60,Md,44,59,3,0.06,NC,20091397
1989/10/19 01:16:17.03,37.0687,-121.9308,16.45,2.60,Md,72,53,5,0.09,NC,264415
1989/10/19 01:17:46.60,36.9768,-121.7088,9.38,2.77,Md,63,71,7,0.08,NC,264416
1989/10/19 01:37:39.12,37.0605,-121.8693,11.54,3.40,ML,84,63,5,0.11,NC,264425
1989/10/19 01:39:20.90,19.2730,-155.4638,8.87,2.13,Md,30,62,5,0.12,HV,469
1989/10/19 01:51:25.19,37.1420,-121.9862,13.75,3.00,ML,75,65,5,0.09,NC,264430
1989/10/19 02:19:53.87,36.6325,-120.8562,0.67,2.66,Md,55,151,16,0.22,NC,1166893
1989/10/19 02:25:40.43,37.0577,-121.8022,4.40,2.26,Md,57,32,1,0.11,NC,264887
1989/10/19 02:35:30.63,37.0570,-121.7965,4.64,2.24,Md,37,51,1,0.07,NC,264890
1989/10/19 02:55:08.32,37.0550,-121.7957,4.57,2.94,Md,81,40,1,0.09,NC,264909
1989/10/19 02:58:13.04,37.1637,-121.9632,7.12,2.00,Md,48,55,3,0.11,NC,264910
